4.000,-1
4.000,1
5.000,-1
5.000,1
6.000,-1
6.750,-1
7.500,-1
8.000,1
8.000,-1
9.000,1
9.500,1
10.000,-1
10.000,1
10.500,-1
11.250,1
12.000,1
12.500,-1
13.000,1
13.500,-1
14.000,1
14.500,1
15.000,1
15.500,-1
16.000,-1
16.500,-1
17.000,1
17.500,1
18.000,1
18.250,-1
18.500,1
19.000,-1
19.000,1
20.000,1
20.500,-1
21.000,1
21.500,-1
22.000,-1
22.000,1
23.000,-1
23.500,-1
24.000,1
24.500,-1
25.000,1
25.500,-1
26.000,1
26.000,-1
27.000,-1
27.500,-1
28.000,1
28.500,-1
29.000,-1
29.500,1
30.000,-1
30.500,-1
31.000,-1
31.500,1
32.250,-1
33.000,1
33.750,1
34.500,-1
35.000,1
35.000,-1
35.500,1
35.500,-1
36.000,-1
36.750,-1
37.500,-1
38.250,-1
39.875,-1
39.875,1
40.375,-1
40.375,1
40.625,-1
40.625,1
41.375,-1
41.375,1
42.125,-1
42.125,1
42.875,1
42.875,-1
43.250,1
44.250,-1
44.500,1
44.750,-1
45.250,1
46.250,-1
46.750,-1
47.250,1
48.000,-1
48.250,1
48.750,-1
49.250,1
49.250,-1
49.750,-1
49.750,1
50.250,-1
50.250,1
50.750,1
51.250,-1
51.500,1
51.750,-1
52.250,1
52.750,1
53.250,-1
53.750,1
54.250,-1
54.750,1
55.250,-1
55.500,1
55.750,-1
56.250,1
56.750,-1
56.750,1
57.250,-1
57.250,1
59.250,-1
59.750,-1
60.250,1
60.500,-1
60.750,1
61.250,-1
61.750,-1
62.250,1
62.500,-1
62.750,1
63.250,-1
63.250,1
63.750,1
64.000,-1
64.250,1
64.750,1
65.250,1
65.750,-1
66.250,-1
67.250,1
67.500,-1
67.750,1
68.250,-1
68.750,-1
69.250,1
69.500,-1
69.750,1
70.250,-1
70.750,-1
71.250,-1
71.250,1
71.750,-1
72.000,1
72.250,-1
72.833,-1
73.250,-1
73.750,1
74.250,1
74.750,1
74.750,-1
75.250,-1
77.250,-1
77.250,1
77.750,-1
77.750,1
78.250,-1
78.250,1
79.250,-1
79.250,1
80.000,1
80.250,-1
81.000,-1
81.250,1
82.000,1
82.250,-1
82.750,-1
83.250,-1
83.750,-1
84.250,1
85.000,-1
85.500,-1
86.000,-1
86.250,1
87.250,1
87.500,-1
87.750,1
88.250,-1
88.750,1
89.000,1
89.250,-1
89.750,1
90.250,1
90.250,-1
90.750,-1
91.250,-1
91.250,1
92.000,1
92.000,-1
92.750,-1
92.750,1
93.500,1
93.500,-1
94.250,1
94.500,-1
95.000,-1
95.000,1
95.750,1
96.250,-1
96.750,-1
97.250,-1
97.500,1
98.000,-1
98.500,-1
99.000,1
99.750,1
100.250,1
100.750,1
101.250,1
101.500,-1
102.000,-1
102.500,-1
103.000,-1
103.750,-1
104.250,-1
104.750,-1
105.250,1
105.750,1
106.250,1
107.000,1
107.000,-1
107.750,1
108.250,-1
108.750,1
109.250,-1
109.750,1
110.250,-1
110.500,1
110.750,1
111.750,1
112.250,1
112.750,1
113.250,1
113.750,1
114.000,-1
114.500,-1
115.000,-1
115.750,-1
116.250,-1
116.750,-1
117.250,-1
117.500,1
118.000,1
118.500,1
119.000,1
119.750,-1
120.000,1
120.250,1
120.500,-1
121.000,1
121.875,1
122.375,1
122.875,-1
123.125,1
123.375,1
123.875,-1
124.125,1
124.375,-1
124.625,1
124.875,-1
125.125,1
125.375,-1
125.625,1
125.875,-1
126.125,1
126.375,-1
126.625,1
126.875,-1
127.125,1
127.375,-1
129.375,-1
131.375,-1
132.375,-1
133.375,-1
135.375,1
137.375,1
138.375,1
139.375,1
140.375,1
141.375,1
141.875,-1
142.375,-1
142.875,-1
143.375,-1
144.125,-1
144.375,1
145.125,1
145.375,-1
145.875,-1
146.375,-1
146.875,-1
147.375,-1
147.875,1
148.125,-1
148.375,1
148.625,-1
149.375,-1
149.375,1
150.375,-1
150.375,1
151.375,-1
151.375,1
152.375,1
152.375,-1
153.375,-1
154.125,-1
154.875,-1
155.375,1
155.375,-1
155.875,1
156.375,1
156.875,1
157.375,1
157.375,-1
157.875,-1
158.125,1
158.625,1
158.875,-1
159.375,1
159.875,-1
160.375,1
160.875,-1
161.375,1
161.875,1
162.375,1
162.875,-1
163.375,-1
163.875,-1
164.375,1
164.625,-1
164.875,1
165.375,1
165.625,-1
165.875,1
166.375,1
166.375,-1
167.375,1
167.875,-1
168.375,1
168.875,-1
169.375,-1
169.375,1
169.875,-1
170.375,-1
170.875,-1
171.375,1
171.875,-1
172.375,1
172.875,-1
173.375,-1
173.375,1
173.875,1
174.375,-1
174.875,-1
175.375,1
175.875,-1
176.375,-1
176.875,1
177.375,-1
177.875,-1
178.375,-1
178.875,1
179.625,-1
180.375,1
181.125,1
181.875,-1
182.375,-1
182.375,1
182.875,-1
182.875,1
183.375,-1
183.875,1
184.125,-1
184.625,1
184.875,-1
185.375,1
185.625,-1
186.125,1
187.250,-1
187.250,1
187.750,1
187.750,-1
188.000,-1
188.000,1
188.500,-1
188.750,-1
188.750,1
189.250,1
189.500,-1
189.500,1
190.000,1
190.000,-1
190.250,-1
190.250,1
191.250,-1
191.250,1
191.750,1
191.750,-1
192.000,-1
192.000,1
192.500,1
192.500,-1
192.750,-1
192.750,1
193.250,1
193.250,-1
193.500,-1
193.500,1
194.000,-1
194.000,1
194.250,-1
194.250,1
194.750,-1
195.000,1
195.500,1
195.750,-1
196.250,1
196.750,1
196.750,-1
197.500,1
197.500,-1
198.250,-1
198.250,1
198.750,1
199.250,1
199.750,-1
200.250,-1
200.750,1
201.250,-1
201.500,1
202.000,-1
202.250,1
202.750,-1
203.250,-1
203.750,-1
204.250,-1
204.750,1
205.250,1
205.750,1
206.250,1
206.750,-1
207.292,1
207.917,-1
208.417,1
209.000,-1
209.167,1
209.375,-1
209.542,1
210.125,-1
210.125,1
