4.000,-1
4.000,1
6.000,-1
8.000,-1
9.000,-1
10.000,-1
12.000,1
14.000,1
15.000,1
16.000,1
18.000,1
19.000,1
19.000,-1
20.000,-1
22.000,-1
22.000,1
24.000,-1
26.000,-1
26.000,1
28.000,-1
28.750,1
29.500,-1
32.250,1
33.000,-1
33.750,1
35.500,-1
35.500,1
36.000,1
36.750,1
37.500,1
38.250,1
39.750,-1
39.750,1
41.250,-1
41.250,1
42.250,-1
42.250,1
43.250,1
45.250,1
47.250,1
49.250,1
49.250,-1
51.250,-1
52.250,-1
53.250,-1
55.250,1
56.250,1
57.250,1
59.250,-1
60.250,1
61.250,-1
62.250,1
63.250,-1
65.250,-1
65.250,1
67.250,1
68.250,-1
69.250,1
70.250,-1
71.250,1
73.250,-1
73.250,1
75.250,1
76.250,1
77.250,1
77.250,-1
79.250,-1
80.250,1
81.250,-1
82.250,1
83.250,-1
85.250,1
87.250,1
88.250,-1
89.250,1
91.250,-1
91.250,1
93.250,-1
93.250,1
94.875,-1
97.000,1
99.000,-1
100.000,1
101.000,-1
103.000,1
104.000,1
105.000,1
107.000,-1
108.000,-1
109.000,-1
111.000,-1
111.000,1
113.250,-1
115.250,1
116.250,1
117.250,1
119.250,-1
120.250,-1
121.250,-1
123.250,-1
123.250,1
127.250,1
129.250,1
131.250,1
132.250,1
133.250,1
135.250,-1
137.250,-1
139.250,-1
140.250,-1
141.250,-1
143.250,-1
143.250,1
145.250,-1
147.250,-1
147.250,1
149.250,1
151.250,-1
153.250,1
155.250,-1
156.250,1
157.250,-1
159.250,1
161.250,1
163.250,-1
165.250,-1
165.250,1
167.250,1
168.250,1
169.250,1
171.250,-1
172.250,-1
173.250,-1
175.250,-1
175.250,1
176.750,-1
176.750,1
179.500,-1
180.250,-1
181.000,-1
182.750,-1
182.750,1
183.500,1
184.250,-1
185.000,1
185.750,-1
187.000,-1
187.000,1
188.500,1
188.500,-1
189.500,-1
189.500,1
191.250,-1
191.250,1
192.750,-1
192.750,1
193.500,-1
193.500,1
194.750,-1
195.750,-1
196.750,-1
197.750,-1
198.750,1
199.750,1
200.750,1
202.750,1
203.750,1
204.750,1
205.750,1
206.750,-1
207.750,-1
209.000,-1
210.250,-1
210.250,1
