0.000,1
1.000,-1
2.000,1
3.000,-1
3.500,1
4.500,1
5.000,-1
6.000,-1
6.000,1
8.000,-1
9.000,-1
10.000,1
11.000,1
12.000,-1
12.500,-1
13.000,1
13.500,1
16.000,-1
16.500,-1
17.000,1
17.500,1
18.000,-1
18.500,-1
19.000,1
19.500,-1
19.500,1
20.500,-1
20.500,1
21.500,-1
21.500,1
22.000,-1
22.000,1
23.500,-1
24.000,1
25.500,1
26.000,-1
27.500,-1
28.000,1
28.500,-1
29.000,1
29.500,-1
31.500,1
32.000,-1
32.500,1
33.000,-1
33.500,1
34.500,-1
35.500,-1
35.500,1
36.500,1
37.000,1
38.000,-1
38.500,-1
39.000,1
39.500,1
40.000,-1
41.500,1
42.000,-1
43.500,-1
44.000,1
44.500,1
45.000,-1
45.500,1
47.500,1
48.000,-1
49.000,-1
49.500,1
50.500,-1
51.500,-1
51.500,1
52.500,1
52.500,-1
53.500,-1
53.500,1
54.000,-1
54.000,1
56.000,-1
57.000,-1
58.000,-1
59.000,-1
59.500,-1
63.500,1
64.000,1
65.000,1
66.000,1
67.000,1
67.500,1
68.500,1
69.000,1
70.000,1
71.500,-1
72.000,-1
72.000,1
72.750,1
73.500,1
74.000,1
74.000,-1
74.750,-1
75.500,-1
76.000,-1
76.000,1
76.750,1
77.500,1
78.000,1
78.000,-1
79.500,-1
80.000,-1
80.750,1
81.500,1
82.000,1
82.750,-1
83.500,-1
84.500,-1
84.500,1
85.000,-1
85.000,1
86.000,-1
86.000,1
86.500,-1
86.500,1
87.500,-1
87.500,1
88.000,-1
88.000,1
89.000,-1
89.000,1
89.500,1
89.500,-1
91.000,-1
91.500,-1
92.000,1
93.000,1
93.500,1
94.500,-1
94.500,1
95.500,-1
96.500,-1
97.000,-1
98.500,1
98.500,-1
99.000,1
99.500,-1
100.000,1
101.000,1
101.500,1
102.500,-1
102.500,1
103.500,-1
103.500,1
104.500,-1
105.000,-1
105.500,-1
107.000,1
107.500,1
108.000,1
108.000,-1
108.500,-1
109.000,-1
109.000,1
109.500,1
110.000,1
110.000,-1
110.500,-1
111.000,-1
111.000,1
111.500,1
112.000,-1
112.000,1
112.500,-1
113.000,-1
113.000,1
113.500,1
114.000,1
114.000,-1
114.500,-1
115.000,-1
115.000,1
115.500,-1
116.000,-1
116.500,-1
117.500,1
117.500,-1
118.500,1
119.500,-1
120.500,1
121.000,1
121.000,-1
123.000,1
123.500,1
124.000,1
124.000,-1
125.000,-1
125.500,-1
126.500,-1
126.500,1
127.500,1
128.500,1
129.000,1
130.500,1
130.500,-1
131.000,1
131.500,-1
132.000,1
133.000,-1
133.500,-1
134.500,-1
134.500,1
135.500,1
136.500,1
137.000,-1
137.500,1
139.000,-1
139.500,-1
140.000,-1
140.000,1
140.500,1
141.000,1
141.000,-1
141.500,-1
142.000,-1
142.000,1
142.500,1
143.000,1
143.000,-1
143.500,-1
144.000,-1
144.000,1
144.500,1
145.000,1
145.000,-1
145.500,-1
146.000,-1
146.000,1
146.500,1
147.000,1
147.000,-1
147.500,1
148.000,1
148.500,-1
149.500,1
150.500,-1
151.500,1
152.500,1
153.000,1
154.000,1
154.000,-1
155.500,-1
156.000,-1
157.000,1
158.000,-1
159.000,1
160.000,1
160.000,-1
161.000,1
161.500,1
162.000,1
162.000,-1
163.000,-1
163.500,-1
164.000,-1
164.000,1
165.500,1
166.000,1
166.500,-1
167.500,1
168.000,-1
168.500,1
169.000,1
169.500,1
169.750,-1
170.000,1
170.500,1
171.000,-1
172.000,-1
172.000,1
172.500,-1
173.000,-1
173.000,1
173.500,-1
174.000,-1
174.000,1
174.500,-1
175.000,-1
175.000,1
175.500,-1
176.000,-1
176.000,1
176.500,-1
177.000,-1
177.000,1
177.500,-1
178.000,-1
178.000,1
178.500,-1
179.000,-1
179.000,1
179.500,-1
180.000,-1
180.000,1
180.500,1
181.000,1
181.000,-1
181.500,1
182.000,1
182.000,-1
182.500,1
183.000,1
183.000,-1
183.500,1
184.000,1
184.000,-1
184.500,1
185.000,1
185.000,-1
185.500,1
186.000,1
186.000,-1
186.500,1
187.000,1
187.000,-1
187.500,1
188.000,1
188.000,-1
188.500,-1
189.000,1
189.500,-1
190.000,1
190.500,-1
191.000,-1
191.500,1
192.500,1
193.000,-1
193.500,1
194.500,1
195.000,-1
196.000,1
196.500,1
197.500,-1
198.500,-1
199.500,-1
200.500,1
201.000,1
202.000,-1
203.250,1
204.625,-1
