0.000,-1
2.000,-1
4.000,-1
8.000,1
10.000,1
12.000,1
12.000,-1
16.000,-1
18.000,-1
20.000,-1
24.000,1
28.000,1
32.000,1
34.000,1
36.000,1
40.000,-1
44.000,-1
48.000,-1
50.000,-1
52.000,-1
56.000,1
60.000,-1
64.000,1
68.000,-1
72.000,1
74.000,1
76.000,1
80.000,-1
82.000,-1
84.000,-1
84.000,1
92.000,1
94.000,1
96.000,1
100.000,-1
102.000,-1
104.000,-1
108.000,-1
108.000,1
112.000,-1
112.000,1
116.000,1
118.000,1
120.000,1
124.000,-1
126.000,-1
128.000,-1
132.000,1
136.000,1
140.000,-1
142.000,-1
144.000,-1
148.000,1
152.000,-1
156.000,1
158.000,1
160.000,1
162.000,1
164.000,1
172.000,-1
172.000,1
176.000,-1
177.000,-1
178.000,-1
180.000,-1
180.000,1
184.000,1
185.000,1
186.000,1
188.000,-1
